key_hip,DEC,HIP,RA,Stellar_parallax,color_index,mag
118092_hip,-62.95658371,118092,359.3328779,0.101,A2p,5.95
33357_hip,-48.72114406,33357,104.0666272,1.668,M1III,4.94
48561_hip,-45.28351642,48561,148.5735593,-0.114,B+...,5.72
36723_hip,3.290378845,36723,113.2986082,0.321,F2V,5.59
59072_hip,-64.6137301,59072,181.7204145,0.353,F2III,4.14
671_hip,-8.824112108,671,2.073052222,1.034,G8III:,5.99
118322_hip,-65.57713201,118322,359.9790778,-0.075,B9IV,4.49
60584_hip,56.77782798,60584,186.2633683,1.622,M3III,5.82
113657_hip,-50.95002843,113657,345.2815761,1.411,K3III,5.68
84425_hip,-38.59389616,84425,258.8997959,0.58,G0V,5.95
93148_hip,-52.93862889,93148,284.6156933,-0.051,A0V,4.85
1647_hip,-69.6249131,1647,5.162650586,-0.046,B9V,5.5
84401_hip,-33.54842041,84401,258.8301973,-0.056,O9,5.6
88136_hip,80.0040954,88136,270.0384347,0.516,K2Vvar,5.74
48437_hip,-8.105030337,48437,148.1268103,0.038,A2V,5.07
20825_hip,-62.52120577,20825,66.94178419,1.005,K0III,5.74
99031_hip,35.97246811,99031,301.5906983,0.85,K0IV,5.38
26237_hip,-4.838357829,26237,83.8465174,-0.183,B2III...,4.58
71832_hip,8.161764009,71832,220.4114604,0.992,G8IIIvar,4.86
2920_hip,53.89690937,2920,9.24285251,-0.196,B2IV,3.69
45075_hip,63.5136327,45075,137.7294203,0.381,Am,4.67
33449_hip,58.42275948,33449,104.3191911,0.85,G5III-IV,4.35
96840_hip,13.81568165,96840,295.2730345,-0.078,B5V,5.98
65466_hip,23.85441857,65466,201.277827,0.09,A3IV,5.75
77060_hip,-15.67283378,77060,236.0183312,0.238,A6IV,5.41
28343_hip,49.92453993,28343,89.84074839,1.194,G5III,5.9
92398_hip,32.81282037,92398,282.4413084,-0.154,B3IV,5.93
77412_hip,13.78907797,77412,237.0554434,1.272,K2III,5.98
31039_hip,58.16263323,31039,97.69628396,0.934,K0IV,5.86
97886_hip,24.07961388,97886,298.3653974,-0.047,B9.5III,4.57
107382_hip,-9.08242844,107382,326.2510607,1.108,G8II-III,5.1
54182_hip,7.336007331,54182,166.2542806,0.332,F2III-IVvar,4.62
62327_hip,-56.4888152,62327,191.5946438,-0.15,B3V,4.62
34752_hip,39.32054881,34752,107.9138572,1.451,K4II-III,4.91
93244_hip,15.06829817,93244,284.9056558,1.082,K2III,4.02
56319_hip,-40.43619379,56319,173.2003404,1.578,M1III,5.64
84690_hip,-44.12974648,84690,259.6992882,-0.049,B9V,5.76
17717_hip,-23.8746767,17717,56.91521237,0.075,A1V,5.24
81852_hip,-77.51743472,81852,250.7694013,1.06,K0III,4.23
42712_hip,-48.09909047,42712,130.5674716,-0.172,B1.5Vn,5.48
69112_hip,77.54751428,69112,212.2121954,1.368,K3III,4.8
45386_hip,-37.60239609,45386,138.7382038,0.827,K0/K1III+..,5.85
23649_hip,-49.5778375,23649,76.24172658,1.484,M2IIIvar,5.05
65593_hip,-41.49756217,65593,201.7338181,1.477,K3III,5.69
6315_hip,28.73820708,6315,20.28072054,1.396,K5III,5.23
76470_hip,-28.13507945,76470,234.2560409,1.361,K3III,3.6
29234_hip,-22.77434294,29234,92.44984116,0.454,F5V,5.71
23883_hip,21.70482079,23883,76.98098305,0.168,B2Ve,5.84
38070_hip,-25.93716858,38070,117.0215344,-0.07,B1IV:nne,4.4
46371_hip,-22.3437826,46371,141.8266901,1.154,K1III,4.72
39095_hip,-18.39922766,39095,119.9668778,0.087,A1V,4.61
34387_hip,7.471213997,34387,106.9562036,1.176,K0III:,5.74
52943_hip,-16.19364835,52943,162.4062018,1.232,K0/K1III,3.11
64004_hip,-49.90624607,64004,196.7276637,-0.182,B1.5V,4.27
41296_hip,-51.72741517,41296,126.3805225,-0.164,B2V,5.18
7918_hip,42.613369,7918,25.44642903,0.618,G2V,4.96
90074_hip,-36.66955566,90074,275.7211531,-0.121,B7Ib/II,5.33
12530_hip,-0.695653019,12530,40.30832736,0.511,F7IV,5.72
103045_hip,-8.98331781,103045,313.1634733,0.325,A3m,4.73
11484_hip,8.460053554,11484,37.03976038,-0.053,B9III,4.3
74946_hip,-68.67954501,74946,229.7274257,0.014,A1V,2.87
82806_hip,-63.26965901,82806,253.8528683,0.059,A0III,5.99
39970_hip,-47.93719317,39970,122.4298087,-0.199,B1IVe,5.23
90664_hip,-57.52314333,90664,277.4864095,0.987,K0III,5.74
103360_hip,49.19584717,103360,314.1079075,1.054,G8II-III,5.92
36439_hip,49.67246274,36439,112.4831505,0.47,F6V,5.35
67301_hip,49.31326506,67301,206.8851568,-0.099,B3V SB,1.85
51576_hip,-61.68533255,51576,158.0060975,-0.089,B4Vne,3.3
47175_hip,-49.35502581,47175,144.206417,0.173,A5V,4.34
87936_hip,-41.71629522,87936,269.4491883,1.617,M0III,4.88
31072_hip,-35.25884033,31072,97.80456464,0.813,G8III+...,5.82
69536_hip,12.95944396,69536,213.5215823,0.537,F6IV,5.53
31897_hip,-80.81359263,31897,100.0120421,0.214,A5III,5.61
64122_hip,-8.984385137,64122,197.1352776,1.178,K3III,5.57
81741_hip,-33.14575921,81741,250.4393923,0.653,G1II,5.84
72659_hip,19.10046004,72659,222.8474106,0.72,G8V + K4V,4.54
88726_hip,-43.42521622,88726,271.707884,0.255,A5V,4.92
21861_hip,-37.14429672,21861,70.51450254,0.391,F3V,5.04
62058_hip,-56.17622414,62058,190.788248,-0.074,B9Vn,5.99
83854_hip,-17.60905169,83854,257.0618965,1.011,K0III,5.98
105080_hip,55.79800104,105080,319.3093626,1.447,K3III,6
79540_hip,-11.83774676,79540,243.462104,1.394,K3III,5.24
27468_hip,24.5675349,27468,87.25403003,1.021,G8IIIvar,4.88
38712_hip,8.862839541,38712,118.8809732,0.369,F2IV,5.86
64844_hip,40.57260759,64844,199.3855859,0.306,F3III,4.72
13108_hip,18.28379052,13108,42.13370521,1.216,K1III,5.83
3632_hip,15.47550446,3632,11.63732574,1.559,M4III,5.36
38783_hip,-60.52643594,38783,119.0777044,1.554,K4II,5.74
19921_hip,-59.30215628,19921,64.12095285,1.078,K2IV,4.44
19996_hip,-6.472177517,19996,64.3300924,1.078,G8III:,5.95
39424_hip,27.79433226,39424,120.8795014,1.13,K2III,4.94
29150_hip,-22.42741193,29150,92.24110369,-0.01,A0V,5.49
33927_hip,24.21544555,33927,105.6032521,0.953,G5II,5.2
93903_hip,36.10015714,93903,286.8255377,-0.109,B6IV,5.25
106032_hip,70.56071603,106032,322.164988,-0.201,B2IIIv SB,3.23
32438_hip,59.44167001,32438,101.5588829,0.084,A3V,4.86
62541_hip,14.1225838,62541,192.2258899,0.024,A1V,5.71
50583_hip,19.84148873,50583,154.9931436,1.128,K0III,2.01
20542_hip,17.44413026,20542,66.02400423,0.154,A7V,4.8
12484_hip,-54.54991148,12484,40.1650536,0.411,F4IV,5.21
96141_hip,-53.18561773,96141,293.2242588,0.3,Am,5.76
105224_hip,11.20337297,105224,319.7167741,1.612,K5III,5.97
51459_hip,55.98053629,51459,157.6565824,0.541,F8V,4.82
42286_hip,-62.85346542,42286,129.328469,1.013,K0III,5.45
14086_hip,-28.09155384,14086,45.40682262,0.794,G8/K0V,5.88
99639_hip,46.81567507,99639,303.3252225,0.1,A5IIIn,4.8
14668_hip,44.8575437,14668,47.37404785,0.98,K0III,3.79
12122_hip,-30.04497764,12122,39.03860711,1.017,G8/K0III,5.74
104978_hip,-53.2630843,104978,318.941127,0.191,A6IV,5.73
67250_hip,38.54269716,67250,206.7490615,1.036,K0III+...,5.51
87073_hip,-40.12699753,87073,266.8961728,0.509,F3Ia,2.99
60221_hip,-13.56572406,60221,185.2321364,1.048,K0III,5.14
57803_hip,-45.17347045,57803,177.7862154,1.283,K4III,4.47
37441_hip,48.13153315,37441,115.3016643,1.011,K0III,5.58
34059_hip,-49.58391974,34059,105.9733652,0.14,A4IV,4.92
76750_hip,-73.44668497,76750,235.0888867,-0.04,B8IV,5.64
78142_hip,-36.18534387,78142,239.338856,1.095,K0/K1III+..,5.78
63007_hip,-59.14670123,63007,193.6632588,-0.153,B4Vn,4.62
101716_hip,26.46194731,101716,309.2694717,-0.05,B9V,5.59
116591_hip,-13.06024332,116591,354.4148327,1.025,K0III,5.66
1096_hip,-26.02234535,1096,3.426020162,1.548,K5III,5.94
95951_hip,27.96527652,95951,292.6891476,-0.095,B8V,5.12
44299_hip,-41.86425439,44299,135.3369198,-0.135,B5V,5.56
61181_hip,-73.00105593,61181,188.0415682,1.078,K1III,5.88
96825_hip,45.52494199,96825,295.2090978,0.426,F5II,5.06
39903_hip,-61.30242935,39903,122.2527918,0.437,F5V,4.74
66091_hip,-15.36301166,66091,203.2151741,1.228,K1III,5.52
112590_hip,37.41668797,112590,342.045982,1.024,G8III:,5.82
110838_hip,-64.96635445,110838,336.833199,-0.029,B8V,4.51
33377_hip,46.27399831,33377,104.1335722,-0.079,B8III,5.85
101082_hip,81.09127721,101082,307.3648596,0.942,K0III+...,5.96
101692_hip,-2.54995715,101692,309.1818015,1.606,K5II,4.91
72105_hip,27.07422244,72105,221.2467404,0.966,A0,2.35
83313_hip,33.56826983,83313,255.4015045,0.028,A3IV,5.27
104680_hip,-40.26936174,104680,318.0571334,0.45,F5IV,5.83
99889_hip,45.57952514,99889,304.0025618,0.447,F5V:,5.87
88128_hip,16.75091902,88128,270.0142337,1.254,K0II-III,4.67
76376_hip,54.63056667,76376,233.9876635,0.051,A2V,5.77
16846_hip,0.587757706,16846,54.19703978,0.885,G5IV/V +K1IV,5.82
24608_hip,45.99799111,24608,79.1723294,0.795,M1: comp,0.08
96468_hip,-1.286600904,96468,294.1803235,-0.079,B5III,4.36
13702_hip,18.02311886,13702,44.10897867,0.471,F6V,5.58
47959_hip,11.81004306,47959,146.5971995,1.489,K4III,5.67
5778_hip,16.13347858,5778,18.53179007,-0.082,B8III,5.97
112724_hip,66.2004077,112724,342.4200692,1.053,K0III,3.5
111062_hip,4.431690042,111062,337.491406,0.385,F5IVs,5.51
33914_hip,15.33600809,33914,105.5728887,1.14,K1III:,5.78
16803_hip,-17.46706452,16803,54.07255242,-0.117,B8/B9III,5.24
89861_hip,21.96129679,89861,275.0746442,1.594,M1III,4.92
27673_hip,39.14848031,27673,87.87249592,1.132,K0III,3.97
28360_hip,44.94743278,28360,89.88217889,0.077,A2V,1.9
51986_hip,-48.22562015,51986,159.3255901,0.3,A3m+...,3.84
111546_hip,39.63433069,111546,338.9678554,-0.16,B1Ve,5.73
86092_hip,-46.5056839,86092,263.9149584,-0.02,A0V,4.56
38253_hip,-9.183441357,38253,117.5440689,1.446,K3III,5.6
83207_hip,30.92640462,83207,255.0723907,-0.018,A0V,3.92
74911_hip,-47.87527178,74911,229.6334208,-0.086,B8V,4.27
98383_hip,45.772541,98383,299.8351028,0.185,A5III,5.92
95771_hip,24.66490477,95771,292.1763744,1.502,M0 comp,4.44
92367_hip,-45.81010018,92367,282.3639345,0.891,G6IV,5.8
54255_hip,-27.28785339,54255,166.4898749,-0.067,B8V,5.69
47592_hip,-23.91556899,47592,145.5600699,0.534,G0V,4.93
59394_hip,-23.60242256,59394,182.7659976,0.055,A1V,5.45
98583_hip,64.82097431,98583,300.3689394,1.598,M1III,5.22
11843_hip,15.03455423,11843,38.22558556,0.572,F8V,6
28943_hip,-23.11084588,28943,91.63373588,0.064,A2V,5.46
35304_hip,52.13107137,35304,109.3904987,1.259,K1III:,5.93
54137_hip,-47.67910348,54137,166.1300048,0.256,A8III/IV,5.67
99531_hip,26.47880654,99531,303.0029229,-0.107,B7Ve...,5.91
36817_hip,-23.47366083,36817,113.5775726,0.468,F6V,5.06
24372_hip,-67.18525507,24372,78.43939254,1.274,K2III,4.81
32173_hip,44.52444991,32173,100.7707144,1.479,K5III,5.04
8645_hip,-10.33503772,8645,27.86513997,1.136,K2III,3.74
52127_hip,-58.81685384,52127,159.7484106,1.692,M1III,5.96
49005_hip,56.81180742,49005,149.9653598,1.487,K5III,5.5
12706_hip,3.235818533,12706,40.8251625,0.093,A3V,3.47
6061_hip,3.614466009,6061,19.44981588,0.071,A3V,5.13
62103_hip,-1.576995861,62103,190.9085423,0.85,G8IIIp,5.91
99518_hip,26.80899041,99518,302.9498939,1.397,K3II-III,5.51
92791_hip,36.8986131,92791,283.6261825,1.575,M4IIvar,4.22
13775_hip,31.93421866,13775,44.32201066,-0.007,B9p...,5.1
22840_hip,0.467166575,22840,73.7112843,-0.116,B5V,5.98
35127_hip,-10.58360531,35127,108.9301718,1.173,K0,5.95
81290_hip,52.90004826,81290,249.0475846,-0.06,B9.5Vn,5.53
37364_hip,-19.66086148,37364,115.0563708,1.158,K0III,5.92
109654_hip,34.60459203,109654,333.1992698,1.134,K2III,5.34
32463_hip,8.587152669,32463,101.635066,-0.173,B2.5V,5.92
21273_hip,14.84442444,21273,68.46215732,0.255,A8V,4.65
45631_hip,-51.05085914,45631,139.5244621,-0.062,B7/B8III,5.26
69483_hip,51.78996497,69483,213.3708658,0.233,A8IV,4.53
47758_hip,-27.76947109,47758,146.0503969,0.516,A7V+...,4.78
22797_hip,2.440672049,22797,73.56290198,-0.179,B2III SB,3.71
78105_hip,-33.96613398,78105,239.2229093,0.129,A3V,5.14
60202_hip,17.79286817,60202,185.1792748,1.01,G8III,4.72
10819_hip,47.37997309,10819,34.81998296,0.006,A1V,5.31
66803_hip,-8.702984277,66803,205.4032359,1.623,M2III,5.03
41039_hip,-48.49038087,41039,125.6320547,-0.146,B1V,4.79
99841_hip,33.72908383,99841,303.8490377,0.926,K0III,5.7
115713_hip,-52.72160286,115713,351.652401,0.409,F4V,5.53
82716_hip,-42.47889089,82716,253.6122576,0.626,F5Ib-II,5.84
14576_hip,40.9556477,14576,47.04221485,-0.003,B8V,2.09
13951_hip,-2.464951544,13951,44.92149906,-0.072,B9.5V,5.56
54061_hip,61.7510332,54061,165.9319529,1.061,F7V comp,1.81
70931_hip,-49.51901808,70931,217.5872798,0.056,A1V,5.38
27939_hip,0.968615014,27939,88.68348643,1.328,K0III,5.99
36265_hip,6.94196793,36265,112.0086446,0.221,F0III,5.22
64224_hip,-10.32932661,64224,197.4386644,1.49,K5III,5.95
63003_hip,-57.17792409,63003,193.6484368,-0.18,B2IV-V,4.03
21393_hip,-30.56234148,21393,68.88766065,0.957,G8III,3.81
115125_hip,-13.45525,115125,345.31848,0.895,K2V,5.19
85365_hip,-5.086595786,85365,261.6578394,0.385,F3V,4.53
36962_hip,26.89574074,36962,113.98061,1.54,K5III,4.06
39251_hip,-37.28371993,39251,120.4063591,0.147,A3IV,5.9
3834_hip,-24.13667172,3834,12.30811653,0.944,K0III,5.9
15890_hip,64.5859965,15890,51.16898714,2.038,M0II,5.13
70243_hip,-34.78679232,70243,215.5821617,-0.088,B8V,5.57
46774_hip,9.7157667,46774,142.9899055,1.364,K3III,5.07
7213_hip,-36.86523102,7213,23.23355086,1.021,K1/K2III,5.49
16029_hip,-27.31747919,16029,51.59385319,0.934,K0III,5.93
88765_hip,8.73386711,88765,271.8265005,0.951,G8III-IV,4.64
67605_hip,34.66439928,67605,207.7883988,1.635,M2III,5.89
98438_hip,17.51651107,98438,300.013785,1.576,M4IIIa,5.33
36362_hip,-31.45621622,36362,112.2704756,-0.185,B2IV,5.78
86667_hip,24.56405767,86667,265.6181748,1.436,K4III,5.56
65721_hip,13.77878731,65721,202.1075391,0.714,G5V,4.97
91494_hip,-43.18587823,91494,279.8964985,1.654,M2III,5.42
97650_hip,-10.76351163,97650,297.6949325,0.402,F0V,5.38
50480_hip,-41.66849002,50480,154.6176833,-0.063,B9V,5.97
85699_hip,86.96804735,85699,262.698285,0.239,A2m,5.78
30122_hip,-30.0633673,30122,95.07830229,-0.16,B2.5V,3.02
37379_hip,-15.26392023,37379,115.0967111,1.543,K3III,4.98
80460_hip,37.39407916,80460,246.3506989,0.174,A5V,5.53
34693_hip,30.24516301,34693,107.7848778,1.261,K2III,4.41
95081_hip,65.71453144,95081,290.1670498,0.033,A2IIIs,4.6
54751_hip,-60.31762504,54751,168.150054,0.541,A6Ia,4.59
9487_hip,2.763759459,9487,30.5117503,0.024,A2,3.82
94986_hip,-35.42145195,94986,289.9166418,-0.122,B4III,5.59
50801_hip,41.49951638,50801,155.5822524,1.603,M0III SB,3.06
20614_hip,19.04201331,20614,66.23803343,0.378,F4V,5.97
53723_hip,-16.35370137,53723,164.8788659,1.6,M1III,5.88
80181_hip,30.89199596,80181,245.5242665,0.97,K0III,4.86
34481_hip,-70.4989317,34481,107.1869415,1.006,G8IIIvar,3.78
38427_hip,-14.84617507,38427,118.0786611,0.368,F2IV/V,5.69
39070_hip,-60.58706118,39070,119.9064254,1.758,M0II,5.19
58590_hip,6.614322428,58590,180.2182923,0.122,A5V,4.65
21928_hip,43.36513795,21928,70.72636135,0.028,A1Vn,5.3
56287_hip,-66.96182353,56287,173.0833179,1.136,K1IIICN...,5.89
77661_hip,20.97791921,77661,237.8162874,1.534,K5III,4.74
114210_hip,49.29577594,114210,346.9391004,0.449,F5V,5.68
4371_hip,-11.26652632,4371,14.00620874,1.505,K4III,5.35
32249_hip,13.22801729,32249,100.9970529,1.167,K1III,4.49
107586_hip,60.69268916,107586,326.8553995,1.575,M1III,5.53
77048_hip,32.51580692,77048,235.9970855,1.076,G9III:,5.57
83150_hip,-69.26816367,83150,254.8914966,-0.103,Ap Si,5.79
54879_hip,15.42957019,54879,168.5600216,-0.003,A2V,3.33
9061_hip,-22.52678491,9061,29.16749154,1.434,K3III,4.92
17651_hip,-23.24972265,17651,56.71203143,0.434,F3/F5V,4.22
113281_hip,41.60387594,113281,344.0984592,-0.149,B2IV,5.6
25278_hip,17.38353401,25278,81.10609747,0.544,F8V SB,5
45527_hip,-6.353144492,45527,139.1739019,1.172,K2III,5.24
49164_hip,-60.4208902,49164,150.500401,0.263,A9IV,5.93
69373_hip,69.43254834,69373,213.0167089,1.595,M2III,5.18
69974_hip,-13.37109491,69974,214.7774649,0.128,A1V,4.52
43937_hip,-59.22933781,43937,134.2434061,-0.182,B2IV-V,4.93
9459_hip,-44.71350896,9459,30.42656778,1.471,K5III,5.15
53261_hip,54.58512839,53261,163.393548,1.355,K3III,5.12
110130_hip,-60.25958759,110130,334.6253923,1.39,K3III,2.87
52638_hip,30.68231343,52638,161.4662254,-0.05,A1Vn,5.36
9598_hip,72.42129433,9598,30.85877233,-0.002,A2V,3.95
50319_hip,23.50309519,50319,154.13454,0.655,G2IV,5.95
33248_hip,-20.4048761,33248,103.7614103,0.048,A2V,5.8
76532_hip,-23.14169782,76532,234.4501608,1.074,K0III,5.79
105652_hip,24.27413557,105652,320.9951142,0.314,F1IV,5.7
58867_hip,-63.16571096,58867,181.0800647,-0.081,B2IV,4.72
23983_hip,9.829578552,23983,77.33184125,0.249,A2m,5.43
98258_hip,-15.4914902,98258,299.4876297,0.055,A2V,5.01
71762_hip,16.41832429,71762,220.1815285,-0.002,B9p MnHg,4.49
105761_hip,-9.748551968,105761,321.3042798,0.208,F0IV,5.71
89918_hip,3.377165208,89918,275.2169296,0.911,G8III,4.85
73634_hip,35.20579548,73634,225.7752294,1.023,G8III:,5.52
44127_hip,48.04182647,44127,134.8018912,0.223,A7IV,3.12
102431_hip,57.57972545,102431,311.3380339,0.535,F8IV-V,4.52
73497_hip,-2.754926524,73497,225.3326112,1.692,M0III,5.52
101345_hip,-9.85338362,101345,308.0987318,0.689,G3V,5.66
33345_hip,-14.04342969,33345,104.0276906,1.182,B9.5V,5
66936_hip,3.537902541,66936,205.7654678,1.091,K1III,5.35
85157_hip,22.96028529,85157,261.0274467,0.229,F0IV,5.7
88550_hip,-35.90144187,88550,271.2099153,1.16,K2III,5.98
83430_hip,14.09194666,83430,255.7827984,1.6,M3III,4.97
68092_hip,1.050581457,68092,209.1161541,0.217,A8V,5.9
49220_hip,21.94925787,49220,150.7039598,-0.178,B2.5IV,5.68
57936_hip,-33.90812431,57936,178.2271688,-0.1,Ap Si,4.29
112961_hip,-7.579599277,112961,343.1536498,1.626,M2IIIvar,3.73
18647_hip,-12.57442477,18647,59.87554895,1.479,K4III,5.61
53257_hip,69.85388101,53257,163.3779444,1.01,G9IV,5.91
110003_hip,-7.783290313,110003,334.2084851,0.979,G8III-IV,4.17
41909_hip,20.44116182,41909,128.1770706,1.252,K3III,5.33
26197_hip,-6.009269926,26197,83.75419528,-0.228,B1Vvar,5.67
105413_hip,7.354502642,105413,320.2701034,1.663,M2III,5.81
11258_hip,-60.31194752,11258,36.22462811,0.395,F2III,5.36
112948_hip,-32.87550403,112948,343.1313949,-0.037,A0III,4.46
37036_hip,-19.70233818,37036,114.1709738,-0.165,B2II,5.69
21735_hip,12.19760933,21735,70.0142396,-0.121,B8IV,5.45
67494_hip,-18.13416784,67494,207.4678479,1.059,K0III,4.96
51561_hip,-45.0667103,51561,157.989317,-0.194,B9,5.76
95947_hip,27.95968112,95947,292.6803358,1.088,K3II+...,3.05
93917_hip,32.50173824,93917,286.8565864,0.367,F0V,5.2
36917_hip,-28.36932346,36917,113.845387,-0.111,B8V,4.65
115355_hip,31.81246462,115355,350.4788879,-0.101,B6III,5.35
22697_hip,27.89748524,22697,73.1963209,0.368,F2IV,5.97
65144_hip,-46.88000771,65144,200.2404155,1.106,K1III,5.76
82216_hip,5.24674597,82216,251.9434103,-0.001,B9p (Cr),5.22
17489_hip,24.28947018,17489,56.20089755,-0.034,B7IV,5.45
101984_hip,-18.13865887,101984,310.0122689,1.647,M1III,5.15
58654_hip,36.04208556,58654,180.4144712,1.019,K0III,5.59
103571_hip,4.294610346,103571,314.7712938,0.457,G0V,5.24
57380_hip,6.529376391,57380,176.4648293,1.501,M0III,4.04
10305_hip,-2.393637225,10305,33.19809079,0.546,F8V,5.65
37740_hip,24.3979926,37740,116.1118925,0.932,G8III,3.57
10366_hip,51.0658183,10366,33.40142588,0.926,G8III:var,5.31
106340_hip,-33.94462275,106340,323.0607125,0.051,A2V,5.97
3781_hip,-74.92343763,3781,12.14757205,1.345,K5III,5.09
41621_hip,-44.16041332,41621,127.2815285,-0.16,B2V,5.82
80047_hip,-78.69574502,80047,245.08669,1.68,M5III,4.68
47594_hip,69.23753736,47594,145.5617648,1.131,G9III:,5.72
109572_hip,56.83935728,109572,332.9531983,0.534,F8V,5.24
37664_hip,-40.93374579,37664,115.9247042,1.104,K1III,5.12
101772_hip,-47.2915018,101772,309.3918,0.998,K0III,3.11
73536_hip,-0.140295201,73536,225.4538298,1.509,M2III,5.71
38160_hip,-60.28368849,38160,117.3037585,0.428,F1V,5.78
59184_hip,-48.6924874,59184,182.0613018,-0.01,A1V,5.34
7818_hip,40.57704912,7818,25.14507074,-0.068,B8III,4.96
35626_hip,-25.89164338,35626,110.2680528,1.604,M3III,5.87
97534_hip,-72.50337842,97534,297.3554428,0.234,A4III,5.39
30953_hip,-50.2390848,30953,97.45443845,0.371,F2V,5.28
26169_hip,-73.74127669,26169,83.68659394,1.717,M2/M3III,5.79
16245_hip,-62.93752748,16245,52.3444899,0.41,F5IV-V,4.71
42835_hip,-7.233730362,42835,130.9182227,0.84,G2Ib,4.63
38846_hip,-43.50041105,38846,119.2408363,-0.166,B2.5V,5.36
64466_hip,-66.22674699,64466,198.2033455,0.048,A0V(n),5.91
37704_hip,25.78415901,37704,116.0288114,1.535,K5III,5.3
65595_hip,78.6438692,65595,201.7366828,0.769,G2.5IIIb,5.74
94885_hip,1.085128914,94885,289.6353975,1.143,K2II-IIIvar,5.1
61317_hip,41.35747975,61317,188.4356025,0.588,G0V,4.24
22881_hip,-16.41776658,22881,73.82770524,0.874,G6/G8III,5.71
29451_hip,32.69337964,29451,93.08384984,1.646,M1III,5.78
